Year,UNIT_MEASURE,SEX,AGE,Municipality,Value
2013,NUMBER,F,25-29,grude,514
2013,NUMBER,_T,25-29,sarajevo_hadzici,1836
2013,NUMBER,M,25-29,sarajevo_hadzici,1004
2013,NUMBER,F,25-29,sarajevo_hadzici,832
2013,NUMBER,_T,25-29,han_pijesak,204
2013,NUMBER,M,25-29,han_pijesak,99
2013,NUMBER,F,25-29,han_pijesak,105
2013,NUMBER,_T,25-29,sarajevo_ilidza,5189
2013,NUMBER,M,25-29,sarajevo_ilidza,2577
2013,NUMBER,F,25-29,sarajevo_ilidza,2612
2013,NUMBER,_T,25-29,sarajevo_ilijas,1441
2013,NUMBER,M,25-29,sarajevo_ilijas,738
2013,NUMBER,F,25-29,sarajevo_ilijas,703
2013,NUMBER,_T,25-29,istocna_ilidza,1072
2013,NUMBER,M,25-29,istocna_ilidza,556
2013,NUMBER,F,25-29,istocna_ilidza,516
2013,NUMBER,_T,25-29,istocni_drvar,4
2013,NUMBER,M,25-29,istocni_drvar,4
2013,NUMBER,F,25-29,istocni_drvar,0
2013,NUMBER,_T,25-29,istocni_mostar,8
2013,NUMBER,M,25-29,istocni_mostar,2
2013,NUMBER,F,25-29,istocni_mostar,6
2013,NUMBER,_T,25-29,istocni_stari_grad,60
2013,NUMBER,M,25-29,istocni_stari_grad,40
2013,NUMBER,F,25-29,istocni_stari_grad,20
2013,NUMBER,_T,25-29,istocno_novo_sarajevo,754
2013,NUMBER,M,25-29,istocno_novo_sarajevo,381
2013,NUMBER,F,25-29,istocno_novo_sarajevo,373
2013,NUMBER,_T,25-29,jablanica,821
2013,NUMBER,M,25-29,jablanica,455
2013,NUMBER,F,25-29,jablanica,366
2013,NUMBER,_T,25-29,jajce,2020
2013,NUMBER,M,25-29,jajce,1099
2013,NUMBER,F,25-29,jajce,921
2013,NUMBER,_T,25-29,jezero,83
2013,NUMBER,M,25-29,jezero,55
2013,NUMBER,F,25-29,jezero,28
2013,NUMBER,_T,25-29,kakanj,2882
2013,NUMBER,M,25-29,kakanj,1480
2013,NUMBER,F,25-29,kakanj,1402
2013,NUMBER,_T,25-29,kalesija,2638
2013,NUMBER,M,25-29,kalesija,1394
2013,NUMBER,F,25-29,kalesija,1244
2013,NUMBER,_T,25-29,kalinovik,132
2013,NUMBER,M,25-29,kalinovik,77
2013,NUMBER,F,25-29,kalinovik,55
2013,NUMBER,_T,25-29,kiseljak,1523
2013,NUMBER,M,25-29,kiseljak,803
2013,NUMBER,F,25-29,kiseljak,720
2013,NUMBER,_T,25-29,kladanj,892
2013,NUMBER,M,25-29,kladanj,445
2013,NUMBER,F,25-29,kladanj,447
2013,NUMBER,_T,25-29,kljuc,1192
2013,NUMBER,M,25-29,kljuc,622
2013,NUMBER,F,25-29,kljuc,570
2013,NUMBER,_T,25-29,knezevo,598
2013,NUMBER,M,25-29,knezevo,310
2013,NUMBER,F,25-29,knezevo,288
2013,NUMBER,_T,25-29,konjic,1636
2013,NUMBER,M,25-29,konjic,848
2013,NUMBER,F,25-29,konjic,788
2013,NUMBER,_T,25-29,kostajnica,380
2013,NUMBER,M,25-29,kostajnica,198
2013,NUMBER,F,25-29,kostajnica,182
2013,NUMBER,_T,25-29,kotor_varos,1418
2013,NUMBER,M,25-29,kotor_varos,742
2013,NUMBER,F,25-29,kotor_varos,676
2013,NUMBER,_T,25-29,kozarska_dubica,1414
2013,NUMBER,M,25-29,kozarska_dubica,742
2013,NUMBER,F,25-29,kozarska_dubica,672
2013,NUMBER,_T,25-29,kresevo,383
2013,NUMBER,M,25-29,kresevo,192
2013,NUMBER,F,25-29,kresevo,191
2013,NUMBER,_T,25-29,krupa_na_uni,66
2013,NUMBER,M,25-29,krupa_na_uni,38
2013,NUMBER,F,25-29,krupa_na_uni,28
2013,NUMBER,_T,25-29,kupres_fbih,310
2013,NUMBER,M,25-29,kupres_fbih,153
2013,NUMBER,F,25-29,kupres_fbih,157
2013,NUMBER,_T,25-29,kupres_rs,8
2013,NUMBER,M,25-29,kupres_rs,6
2013,NUMBER,F,25-29,kupres_rs,2
2013,NUMBER,_T,25-29,laktasi,2445
2013,NUMBER,M,25-29,laktasi,1184
2013,NUMBER,F,25-29,laktasi,1261
2013,NUMBER,_T,25-29,livno,2355
2013,NUMBER,M,25-29,livno,1242
2013,NUMBER,F,25-29,livno,1113
2013,NUMBER,_T,25-29,lopare,881
2013,NUMBER,M,25-29,lopare,459
2013,NUMBER,F,25-29,lopare,422
2013,NUMBER,_T,25-29,lukavac,3255
2013,NUMBER,M,25-29,lukavac,1704
2013,NUMBER,F,25-29,lukavac,1551
2013,NUMBER,_T,25-29,ljubinje,218
2013,NUMBER,M,25-29,ljubinje,110
2013,NUMBER,F,25-29,ljubinje,108
2013,NUMBER,_T,25-29,ljubuski,1962
2013,NUMBER,M,25-29,ljubuski,967
2013,NUMBER,F,25-29,ljubuski,995
2013,NUMBER,_T,25-29,maglaj,1604
2013,NUMBER,M,25-29,maglaj,836
2013,NUMBER,F,25-29,maglaj,768
2013,NUMBER,_T,25-29,milici,949
2013,NUMBER,M,25-29,milici,505
2013,NUMBER,F,25-29,milici,444
2013,NUMBER,_T,25-29,modrica,1593
2013,NUMBER,M,25-29,modrica,842
2013,NUMBER,F,25-29,modrica,751
2013,NUMBER,_T,25-29,mostar,7781
2013,NUMBER,M,25-29,mostar,3921
2013,NUMBER,F,25-29,mostar,3860
2013,NUMBER,_T,25-29,mrkonjic_grad,981
2013,NUMBER,M,25-29,mrkonjic_grad,519
2013,NUMBER,F,25-29,mrkonjic_grad,462
2013,NUMBER,_T,25-29,neum,305
2013,NUMBER,M,25-29,neum,164
2013,NUMBER,F,25-29,neum,141
2013,NUMBER,_T,25-29,nevesinje,757
2013,NUMBER,M,25-29,nevesinje,404
2013,NUMBER,F,25-29,nevesinje,353
2013,NUMBER,_T,25-29,novi_grad,1723
2013,NUMBER,M,25-29,novi_grad,912
2013,NUMBER,F,25-29,novi_grad,811
2013,NUMBER,_T,25-29,sarajevo_novi_grad,9236
2013,NUMBER,M,25-29,sarajevo_novi_grad,4435
2013,NUMBER,F,25-29,sarajevo_novi_grad,4801
2013,NUMBER,_T,25-29,novi_travnik,1925
2013,NUMBER,M,25-29,novi_travnik,1017
2013,NUMBER,F,25-29,novi_travnik,908
2013,NUMBER,_T,25-29,novo_gorazde,235
2013,NUMBER,M,25-29,novo_gorazde,137
2013,NUMBER,F,25-29,novo_gorazde,98
2013,NUMBER,_T,25-29,sarajevo_novo_sarajevo,5196
2013,NUMBER,M,25-29,sarajevo_novo_sarajevo,2410
2013,NUMBER,F,25-29,sarajevo_novo_sarajevo,2786
2013,NUMBER,_T,25-29,odzak,1196
2013,NUMBER,M,25-29,odzak,619
2013,NUMBER,F,25-29,odzak,577
2013,NUMBER,_T,25-29,olovo,667
2013,NUMBER,M,25-29,olovo,369
2013,NUMBER,F,25-29,olovo,298
2013,NUMBER,_T,25-29,orasje,1329
2013,NUMBER,M,25-29,orasje,712
2013,NUMBER,F,25-29,orasje,617
2013,NUMBER,_T,25-29,osmaci,434
2013,NUMBER,M,25-29,osmaci,233
2013,NUMBER,F,25-29,osmaci,201
2013,NUMBER,_T,25-29,ostra_luka,136
2013,NUMBER,M,25-29,ostra_luka,76
2013,NUMBER,F,25-29,ostra_luka,60
2013,NUMBER,_T,25-29,pale_fbih,42
2013,NUMBER,M,25-29,pale_fbih,25
2013,NUMBER,F,25-29,pale_fbih,17
2013,NUMBER,_T,25-29,pale_rs,1507
2013,NUMBER,M,25-29,pale_rs,780
2013,NUMBER,F,25-29,pale_rs,727
2013,NUMBER,_T,25-29,pelagicevo,231
2013,NUMBER,M,25-29,pelagicevo,126
2013,NUMBER,F,25-29,pelagicevo,105
2013,NUMBER,_T,25-29,petrovac,16
2013,NUMBER,M,25-29,petrovac,6
2013,NUMBER,F,25-29,petrovac,10
2013,NUMBER,_T,25-29,petrovo,418
2013,NUMBER,M,25-29,petrovo,232
2013,NUMBER,F,25-29,petrovo,186
2013,NUMBER,_T,25-29,posusje,1481
2013,NUMBER,M,25-29,posusje,763
2013,NUMBER,F,25-29,posusje,718
2013,NUMBER,_T,25-29,prijedor,6216
2013,NUMBER,M,25-29,prijedor,3153
2013,NUMBER,F,25-29,prijedor,3063
2013,NUMBER,_T,25-29,prnjavor,2124
2013,NUMBER,M,25-29,prnjavor,1101
2013,NUMBER,F,25-29,prnjavor,1023
2013,NUMBER,_T,25-29,prozor,1006
2013,NUMBER,M,25-29,prozor,531
2013,NUMBER,F,25-29,prozor,475
2013,NUMBER,_T,25-29,ravno,215
2013,NUMBER,M,25-29,ravno,125
2013,NUMBER,F,25-29,ravno,90
2013,NUMBER,_T,25-29,ribnik,297
2013,NUMBER,M,25-29,ribnik,155
2013,NUMBER,F,25-29,ribnik,142
2013,NUMBER,_T,25-29,rogatica,670
2013,NUMBER,M,25-29,rogatica,335
2013,NUMBER,F,25-29,rogatica,335
2013,NUMBER,_T,25-29,rudo,479
2013,NUMBER,M,25-29,rudo,277
2013,NUMBER,F,25-29,rudo,202
2013,NUMBER,_T,25-29,sanski_most,3049
2013,NUMBER,M,25-29,sanski_most,1545
2013,NUMBER,F,25-29,sanski_most,1504
2013,NUMBER,_T,25-29,sapna,806
2013,NUMBER,M,25-29,sapna,411
2013,NUMBER,F,25-29,sapna,395
2013,NUMBER,_T,25-29,sokolac,816
2013,NUMBER,M,25-29,sokolac,448
2013,NUMBER,F,25-29,sokolac,368
2013,NUMBER,_T,25-29,srbac,1044
2013,NUMBER,M,25-29,srbac,544
2013,NUMBER,F,25-29,srbac,500
2013,NUMBER,_T,25-29,srebrenica,1049
2013,NUMBER,M,25-29,srebrenica,557
2013,NUMBER,F,25-29,srebrenica,492
2013,NUMBER,_T,25-29,srebrenik,2952
2013,NUMBER,M,25-29,srebrenik,1492
2013,NUMBER,F,25-29,srebrenik,1460
2013,NUMBER,_T,25-29,sarajevo_stari_grad,2822
2013,NUMBER,M,25-29,sarajevo_stari_grad,1392
2013,NUMBER,F,25-29,sarajevo_stari_grad,1430
2013,NUMBER,_T,25-29,stolac,993
2013,NUMBER,M,25-29,stolac,514
2013,NUMBER,F,25-29,stolac,479
2013,NUMBER,_T,25-29,samac,1059
2013,NUMBER,M,25-29,samac,549
2013,NUMBER,F,25-29,samac,510
2013,NUMBER,_T,25-29,sekovici,391
2013,NUMBER,M,25-29,sekovici,209
2013,NUMBER,F,25-29,sekovici,182
2013,NUMBER,_T,25-29,sipovo,654
2013,NUMBER,M,25-29,sipovo,360
2013,NUMBER,F,25-29,sipovo,294
2013,NUMBER,_T,25-29,siroki_brijeg,2068
2013,NUMBER,M,25-29,siroki_brijeg,1060
2013,NUMBER,F,25-29,siroki_brijeg,1008
2013,NUMBER,_T,25-29,teocak,517
2013,NUMBER,M,25-29,teocak,267
2013,NUMBER,F,25-29,teocak,250
2013,NUMBER,_T,25-29,teslic,2375
2013,NUMBER,M,25-29,teslic,1188
2013,NUMBER,F,25-29,teslic,1187
2013,NUMBER,_T,25-29,tesanj,3221
2013,NUMBER,M,25-29,tesanj,1641
2013,NUMBER,F,25-29,tesanj,1580
2013,NUMBER,_T,25-29,tomislavgrad,2082
2013,NUMBER,M,25-29,tomislavgrad,1149
2013,NUMBER,F,25-29,tomislavgrad,933
2013,NUMBER,_T,25-29,travnik,3956
2013,NUMBER,M,25-29,travnik,2079
2013,NUMBER,F,25-29,travnik,1877
2013,NUMBER,_T,25-29,trebinje,1897
2013,NUMBER,M,25-29,trebinje,968
2013,NUMBER,F,25-29,trebinje,929
2013,NUMBER,_T,25-29,trnovo_fbih,69
2013,NUMBER,M,25-29,trnovo_fbih,41
2013,NUMBER,F,25-29,trnovo_fbih,28
2013,NUMBER,_T,25-29,trnovo_rs,143
2013,NUMBER,M,25-29,trnovo_rs,78
2013,NUMBER,F,25-29,trnovo_rs,65
2013,NUMBER,_T,25-29,tuzla,8282
2013,NUMBER,M,25-29,tuzla,4106
2013,NUMBER,F,25-29,tuzla,4176
2013,NUMBER,_T,25-29,ugljevik,1148
2013,NUMBER,M,25-29,ugljevik,597
2013,NUMBER,F,25-29,ugljevik,551
2013,NUMBER,_T,25-29,usora,459
2013,NUMBER,M,25-29,usora,235
2013,NUMBER,F,25-29,usora,224
2013,NUMBER,_T,25-29,vares,523
2013,NUMBER,M,25-29,vares,295
2013,NUMBER,F,25-29,vares,228
2013,NUMBER,_T,25-29,velika_kladusa,3327
2013,NUMBER,M,25-29,velika_kladusa,1768
2013,NUMBER,F,25-29,velika_kladusa,1559
2013,NUMBER,_T,25-29,visoko,2935
2013,NUMBER,M,25-29,visoko,1448
2013,NUMBER,F,25-29,visoko,1487
2013,NUMBER,_T,25-29,visegrad,669
2013,NUMBER,M,25-29,visegrad,355
2013,NUMBER,F,25-29,visegrad,314
2013,NUMBER,_T,25-29,vitez,1960
2013,NUMBER,M,25-29,vitez,1060
2013,NUMBER,F,25-29,vitez,900
2013,NUMBER,_T,25-29,vlasenica,855
2013,NUMBER,M,25-29,vlasenica,426
2013,NUMBER,F,25-29,vlasenica,429
2013,NUMBER,_T,25-29,sarajevo_vogosca,2149
2013,NUMBER,M,25-29,sarajevo_vogosca,1034
2013,NUMBER,F,25-29,sarajevo_vogosca,1115
2013,NUMBER,_T,25-29,vukosavlje,291
2013,NUMBER,M,25-29,vukosavlje,152
2013,NUMBER,F,25-29,vukosavlje,139
2013,NUMBER,_T,25-29,zavidovici,2702
2013,NUMBER,M,25-29,zavidovici,1413
2013,NUMBER,F,25-29,zavidovici,1289
2013,NUMBER,_T,25-29,zenica,8475
2013,NUMBER,M,25-29,zenica,4354
2013,NUMBER,F,25-29,zenica,4121
2013,NUMBER,_T,25-29,zvornik,4370
2013,NUMBER,M,25-29,zvornik,2242
2013,NUMBER,F,25-29,zvornik,2128
2013,NUMBER,_T,25-29,zepce,2303
2013,NUMBER,M,25-29,zepce,1230
2013,NUMBER,F,25-29,zepce,1073
2013,NUMBER,_T,25-29,zivinice,4567
2013,NUMBER,M,25-29,zivinice,2400
2013,NUMBER,F,25-29,zivinice,2167
2013,NUMBER,_T,30-24,banja_luka,15347
2013,NUMBER,M,30-24,banja_luka,7428
2013,NUMBER,F,30-24,banja_luka,7919
2013,NUMBER,_T,30-24,banovici,1703
2013,NUMBER,M,30-24,banovici,896
2013,NUMBER,F,30-24,banovici,807
2013,NUMBER,_T,30-24,berkovici,105
2013,NUMBER,M,30-24,berkovici,47
2013,NUMBER,F,30-24,berkovici,58
2013,NUMBER,_T,30-24,bihac,3814
2013,NUMBER,M,30-24,bihac,1877
2013,NUMBER,F,30-24,bihac,1937
2013,NUMBER,_T,30-24,bijeljina,7573
2013,NUMBER,M,30-24,bijeljina,3855
2013,NUMBER,F,30-24,bijeljina,3718
2013,NUMBER,_T,30-24,bileca,629
2013,NUMBER,M,30-24,bileca,344
2013,NUMBER,F,30-24,bileca,285
2013,NUMBER,_T,30-24,bosanska_krupa,1763
2013,NUMBER,M,30-24,bosanska_krupa,909
2013,NUMBER,F,30-24,bosanska_krupa,854
2013,NUMBER,_T,30-24,bosanski_petrovac,414
2013,NUMBER,M,30-24,bosanski_petrovac,230
2013,NUMBER,F,30-24,bosanski_petrovac,184
2013,NUMBER,_T,30-24,bosansko_grahovo,121
2013,NUMBER,M,30-24,bosansko_grahovo,70
2013,NUMBER,F,30-24,bosansko_grahovo,51
2013,NUMBER,_T,30-24,bratunac,1682
2013,NUMBER,M,30-24,bratunac,919
2013,NUMBER,F,30-24,bratunac,763
2013,NUMBER,_T,30-24,brcko,5991
2013,NUMBER,M,30-24,brcko,2914
2013,NUMBER,F,30-24,brcko,3077
2013,NUMBER,_T,30-24,breza,1063
2013,NUMBER,M,30-24,breza,540
2013,NUMBER,F,30-24,breza,523
2013,NUMBER,_T,30-24,brod,1174
2013,NUMBER,M,30-24,brod,597
2013,NUMBER,F,30-24,brod,577
2013,NUMBER,_T,30-24,bugojno,2247
2013,NUMBER,M,30-24,bugojno,1181
2013,NUMBER,F,30-24,bugojno,1066
2013,NUMBER,_T,30-24,busovaca,1328
2013,NUMBER,M,30-24,busovaca,699
2013,NUMBER,F,30-24,busovaca,629
2013,NUMBER,_T,30-24,buzim,1607
2013,NUMBER,M,30-24,buzim,909
2013,NUMBER,F,30-24,buzim,698
2013,NUMBER,_T,30-24,cazin,5425
2013,NUMBER,M,30-24,cazin,2765
2013,NUMBER,F,30-24,cazin,2660
2013,NUMBER,_T,30-24,sarajevo_centar,4122
2013,NUMBER,M,30-24,sarajevo_centar,1946
2013,NUMBER,F,30-24,sarajevo_centar,2176
2013,NUMBER,_T,30-24,cajnice,280
2013,NUMBER,M,30-24,cajnice,162
2013,NUMBER,F,30-24,cajnice,118
2013,NUMBER,_T,30-24,capljina,1628
2013,NUMBER,M,30-24,capljina,839
2013,NUMBER,F,30-24,capljina,789
2013,NUMBER,_T,30-24,celic,721
2013,NUMBER,M,30-24,celic,352
2013,NUMBER,F,30-24,celic,369
2013,NUMBER,_T,30-24,celinac,1027
2013,NUMBER,M,30-24,celinac,547
2013,NUMBER,F,30-24,celinac,480
2013,NUMBER,_T,30-24,citluk,1041
2013,NUMBER,M,30-24,citluk,504
2013,NUMBER,F,30-24,citluk,537
2013,NUMBER,_T,30-24,derventa,1699
2013,NUMBER,M,30-24,derventa,882
2013,NUMBER,F,30-24,derventa,817
2013,NUMBER,_T,30-24,doboj,5017
2013,NUMBER,M,30-24,doboj,2540
2013,NUMBER,F,30-24,doboj,2477
2013,NUMBER,_T,30-24,doboj_istok,674
2013,NUMBER,M,30-24,doboj_istok,337
2013,NUMBER,F,30-24,doboj_istok,337
2013,NUMBER,_T,30-24,doboj_jug,290
2013,NUMBER,M,30-24,doboj_jug,149
2013,NUMBER,F,30-24,doboj_jug,141
2013,NUMBER,_T,30-24,dobretici,138
2013,NUMBER,M,30-24,dobretici,83
2013,NUMBER,F,30-24,dobretici,55
2013,NUMBER,_T,30-24,domaljevac_samac,317
2013,NUMBER,M,30-24,domaljevac_samac,159
2013,NUMBER,F,30-24,domaljevac_samac,158
2013,NUMBER,_T,30-24,donji_vakuf,959
2013,NUMBER,M,30-24,donji_vakuf,504
2013,NUMBER,F,30-24,donji_vakuf,455
2013,NUMBER,_T,30-24,donji_zabar,191
2013,NUMBER,M,30-24,donji_zabar,100
2013,NUMBER,F,30-24,donji_zabar,91
2013,NUMBER,_T,30-24,drvar,388
2013,NUMBER,M,30-24,drvar,225
2013,NUMBER,F,30-24,drvar,163
2013,NUMBER,_T,30-24,foca_fbih,106
2013,NUMBER,M,30-24,foca_fbih,61
2013,NUMBER,F,30-24,foca_fbih,45
2013,NUMBER,_T,30-24,foca_rs,1148
2013,NUMBER,M,30-24,foca_rs,652
2013,NUMBER,F,30-24,foca_rs,496
2013,NUMBER,_T,30-24,fojnica,865
2013,NUMBER,M,30-24,fojnica,468
2013,NUMBER,F,30-24,fojnica,397
2013,NUMBER,_T,30-24,gacko,536
2013,NUMBER,M,30-24,gacko,309
2013,NUMBER,F,30-24,gacko,227
2013,NUMBER,_T,30-24,glamoc,222
2013,NUMBER,M,30-24,glamoc,114
2013,NUMBER,F,30-24,glamoc,108
2013,NUMBER,_T,30-24,gorazde,1477
2013,NUMBER,M,30-24,gorazde,765
2013,NUMBER,F,30-24,gorazde,712
2013,NUMBER,_T,30-24,gornji_vakuf_uskoplje,1526
2013,NUMBER,M,30-24,gornji_vakuf_uskoplje,821
2013,NUMBER,F,30-24,gornji_vakuf_uskoplje,705
2013,NUMBER,_T,30-24,gracanica,3234
2013,NUMBER,M,30-24,gracanica,1604
2013,NUMBER,F,30-24,gracanica,1630
2013,NUMBER,_T,30-24,gradacac,2710
2013,NUMBER,M,30-24,gradacac,1355
2013,NUMBER,F,30-24,gradacac,1355
2013,NUMBER,_T,30-24,gradiska,3501
2013,NUMBER,M,30-24,gradiska,1764
2013,NUMBER,F,30-24,gradiska,1737
2013,NUMBER,_T,30-24,grude,1004
2013,NUMBER,M,30-24,grude,494
2013,NUMBER,F,30-24,grude,510
2013,NUMBER,_T,30-24,sarajevo_hadzici,1833
2013,NUMBER,M,30-24,sarajevo_hadzici,904
2013,NUMBER,F,30-24,sarajevo_hadzici,929
2013,NUMBER,_T,30-24,han_pijesak,199
2013,NUMBER,M,30-24,han_pijesak,106
2013,NUMBER,F,30-24,han_pijesak,93
2013,NUMBER,_T,30-24,sarajevo_ilidza,5463
2013,NUMBER,M,30-24,sarajevo_ilidza,2675
2013,NUMBER,F,30-24,sarajevo_ilidza,2788
2013,NUMBER,_T,30-24,sarajevo_ilijas,1577
2013,NUMBER,M,30-24,sarajevo_ilijas,788
2013,NUMBER,F,30-24,sarajevo_ilijas,789
2013,NUMBER,_T,30-24,istocna_ilidza,1183
2013,NUMBER,M,30-24,istocna_ilidza,573
2013,NUMBER,F,30-24,istocna_ilidza,610
2013,NUMBER,_T,30-24,istocni_drvar,11
2013,NUMBER,M,30-24,istocni_drvar,8
2013,NUMBER,F,30-24,istocni_drvar,3
2013,NUMBER,_T,30-24,istocni_mostar,16
2013,NUMBER,M,30-24,istocni_mostar,8
2013,NUMBER,F,30-24,istocni_mostar,8
2013,NUMBER,_T,30-24,istocni_stari_grad,76
2013,NUMBER,M,30-24,istocni_stari_grad,39
2013,NUMBER,F,30-24,istocni_stari_grad,37
2013,NUMBER,_T,30-24,istocno_novo_sarajevo,957
2013,NUMBER,M,30-24,istocno_novo_sarajevo,474
2013,NUMBER,F,30-24,istocno_novo_sarajevo,483
2013,NUMBER,_T,30-24,jablanica,721
2013,NUMBER,M,30-24,jablanica,403
2013,NUMBER,F,30-24,jablanica,318
2013,NUMBER,_T,30-24,jajce,2068
2013,NUMBER,M,30-24,jajce,1109
2013,NUMBER,F,30-24,jajce,959
2013,NUMBER,_T,30-24,jezero,65
2013,NUMBER,M,30-24,jezero,39
2013,NUMBER,F,30-24,jezero,26
2013,NUMBER,_T,30-24,kakanj,2709
2013,NUMBER,M,30-24,kakanj,1428
2013,NUMBER,F,30-24,kakanj,1281
2013,NUMBER,_T,30-24,kalesija,2364
2013,NUMBER,M,30-24,kalesija,1200
2013,NUMBER,F,30-24,kalesija,1164
2013,NUMBER,_T,30-24,kalinovik,100
2013,NUMBER,M,30-24,kalinovik,57
2013,NUMBER,F,30-24,kalinovik,43
2013,NUMBER,_T,30-24,kiseljak,1496
2013,NUMBER,M,30-24,kiseljak,762
2013,NUMBER,F,30-24,kiseljak,734
2013,NUMBER,_T,30-24,kladanj,857
2013,NUMBER,M,30-24,kladanj,440
2013,NUMBER,F,30-24,kladanj,417
2013,NUMBER,_T,30-24,kljuc,1257
2013,NUMBER,M,30-24,kljuc,652
2013,NUMBER,F,30-24,kljuc,605
2013,NUMBER,_T,30-24,knezevo,562
2013,NUMBER,M,30-24,knezevo,304
2013,NUMBER,F,30-24,knezevo,258
2013,NUMBER,_T,30-24,konjic,1640
2013,NUMBER,M,30-24,konjic,836
2013,NUMBER,F,30-24,konjic,804
2013,NUMBER,_T,30-24,kostajnica,441
2013,NUMBER,M,30-24,kostajnica,241
2013,NUMBER,F,30-24,kostajnica,200
2013,NUMBER,_T,30-24,kotor_varos,1382
2013,NUMBER,M,30-24,kotor_varos,709
2013,NUMBER,F,30-24,kotor_varos,673
2013,NUMBER,_T,30-24,kozarska_dubica,1315
2013,NUMBER,M,30-24,kozarska_dubica,708
2013,NUMBER,F,30-24,kozarska_dubica,607
2013,NUMBER,_T,30-24,kresevo,336
2013,NUMBER,M,30-24,kresevo,183
2013,NUMBER,F,30-24,kresevo,153
2013,NUMBER,_T,30-24,krupa_na_uni,80
2013,NUMBER,M,30-24,krupa_na_uni,50
2013,NUMBER,F,30-24,krupa_na_uni,30
2013,NUMBER,_T,30-24,kupres_fbih,294
2013,NUMBER,M,30-24,kupres_fbih,156
2013,NUMBER,F,30-24,kupres_fbih,138
2013,NUMBER,_T,30-24,kupres_rs,7
2013,NUMBER,M,30-24,kupres_rs,1
2013,NUMBER,F,30-24,kupres_rs,6
2013,NUMBER,_T,30-24,laktasi,2476
2013,NUMBER,M,30-24,laktasi,1252
2013,NUMBER,F,30-24,laktasi,1224
2013,NUMBER,_T,30-24,livno,2270
2013,NUMBER,M,30-24,livno,1160
2013,NUMBER,F,30-24,livno,1110
2013,NUMBER,_T,30-24,lopare,868
2013,NUMBER,M,30-24,lopare,458
2013,NUMBER,F,30-24,lopare,410
2013,NUMBER,_T,30-24,lukavac,2959
2013,NUMBER,M,30-24,lukavac,1506
2013,NUMBER,F,30-24,lukavac,1453
2013,NUMBER,_T,30-24,ljubinje,217
2013,NUMBER,M,30-24,ljubinje,116
2013,NUMBER,F,30-24,ljubinje,101
2013,NUMBER,_T,30-24,ljubuski,1748
2013,NUMBER,M,30-24,ljubuski,899
2013,NUMBER,F,30-24,ljubuski,849
2013,NUMBER,_T,30-24,maglaj,1672
2013,NUMBER,M,30-24,maglaj,870
2013,NUMBER,F,30-24,maglaj,802
2013,NUMBER,_T,30-24,milici,929
2013,NUMBER,M,30-24,milici,518
2013,NUMBER,F,30-24,milici,411
2013,NUMBER,_T,30-24,modrica,1565
2013,NUMBER,M,30-24,modrica,783
2013,NUMBER,F,30-24,modrica,782
2013,NUMBER,_T,30-24,mostar,7762
2013,NUMBER,M,30-24,mostar,3996
2013,NUMBER,F,30-24,mostar,3766
2013,NUMBER,_T,30-24,mrkonjic_grad,996
2013,NUMBER,M,30-24,mrkonjic_grad,488
2013,NUMBER,F,30-24,mrkonjic_grad,508
2013,NUMBER,_T,30-24,neum,252
2013,NUMBER,M,30-24,neum,131
2013,NUMBER,F,30-24,neum,121
2013,NUMBER,_T,30-24,nevesinje,749
2013,NUMBER,M,30-24,nevesinje,397
2013,NUMBER,F,30-24,nevesinje,352
2013,NUMBER,_T,30-24,novi_grad,1771
2013,NUMBER,M,30-24,novi_grad,933
2013,NUMBER,F,30-24,novi_grad,838
2013,NUMBER,_T,30-24,sarajevo_novi_grad,10261
2013,NUMBER,M,30-24,sarajevo_novi_grad,4916
2013,NUMBER,F,30-24,sarajevo_novi_grad,5345
2013,NUMBER,_T,30-24,novi_travnik,1690
2013,NUMBER,M,30-24,novi_travnik,930
2013,NUMBER,F,30-24,novi_travnik,760
2013,NUMBER,_T,30-24,novo_gorazde,221
2013,NUMBER,M,30-24,novo_gorazde,112
2013,NUMBER,F,30-24,novo_gorazde,109
2013,NUMBER,_T,30-24,sarajevo_novo_sarajevo,5296
2013,NUMBER,M,30-24,sarajevo_novo_sarajevo,2477
2013,NUMBER,F,30-24,sarajevo_novo_sarajevo,2819
2013,NUMBER,_T,30-24,odzak,1160
2013,NUMBER,M,30-24,odzak,585
2013,NUMBER,F,30-24,odzak,575
2013,NUMBER,_T,30-24,olovo,647
2013,NUMBER,M,30-24,olovo,362
2013,NUMBER,F,30-24,olovo,285
2013,NUMBER,_T,30-24,orasje,1203
2013,NUMBER,M,30-24,orasje,625
2013,NUMBER,F,30-24,orasje,578
2013,NUMBER,_T,30-24,osmaci,463
2013,NUMBER,M,30-24,osmaci,247
2013,NUMBER,F,30-24,osmaci,216
2013,NUMBER,_T,30-24,ostra_luka,138
2013,NUMBER,M,30-24,ostra_luka,73
2013,NUMBER,F,30-24,ostra_luka,65
2013,NUMBER,_T,30-24,pale_fbih,40
2013,NUMBER,M,30-24,pale_fbih,17
2013,NUMBER,F,30-24,pale_fbih,23
2013,NUMBER,_T,30-24,pale_rs,1499
2013,NUMBER,M,30-24,pale_rs,721
2013,NUMBER,F,30-24,pale_rs,778
2013,NUMBER,_T,30-24,pelagicevo,234
2013,NUMBER,M,30-24,pelagicevo,112
2013,NUMBER,F,30-24,pelagicevo,122
2013,NUMBER,_T,30-24,petrovac,21
