Year,UNIT_MEASURE,Пол,Старосна доб,Oпштина,Value
2013,Број,M,65-69,Томиславград,611
2013,Број,Ж,65-69,Томиславград,583
2013,Број,Оба пола,65-69,Травник,2008
2013,Број,M,65-69,Травник,897
2013,Број,Ж,65-69,Травник,1111
2013,Број,Оба пола,65-69,Требиње,1368
2013,Број,M,65-69,Требиње,616
2013,Број,Ж,65-69,Требиње,752
2013,Број,Оба пола,65-69,Трново-ФБиХ,141
2013,Број,M,65-69,Трново-ФБиХ,70
2013,Број,Ж,65-69,Трново-ФБиХ,71
2013,Број,Оба пола,65-69,Трново-РС,117
2013,Број,M,65-69,Трново-РС,37
2013,Број,Ж,65-69,Трново-РС,80
2013,Број,Оба пола,65-69,Тузла,5127
2013,Број,M,65-69,Тузла,2209
2013,Број,Ж,65-69,Тузла,2918
2013,Број,Оба пола,65-69,Угљевик,703
2013,Број,M,65-69,Угљевик,354
2013,Број,Ж,65-69,Угљевик,349
2013,Број,Оба пола,65-69,Усора,265
2013,Број,M,65-69,Усора,122
2013,Број,Ж,65-69,Усора,143
2013,Број,Оба пола,65-69,Вареш,535
2013,Број,M,65-69,Вареш,231
2013,Број,Ж,65-69,Вареш,304
2013,Број,Оба пола,65-69,Велика Кладуша,1389
2013,Број,M,65-69,Велика Кладуша,622
2013,Број,Ж,65-69,Велика Кладуша,767
2013,Број,Оба пола,65-69,Високо,1640
2013,Број,M,65-69,Високо,745
2013,Број,Ж,65-69,Високо,895
2013,Број,Оба пола,65-69,Вишеград,605
2013,Број,M,65-69,Вишеград,271
2013,Број,Ж,65-69,Вишеград,334
2013,Број,Оба пола,65-69,Витез,844
2013,Број,M,65-69,Витез,382
2013,Број,Ж,65-69,Витез,462
2013,Број,Оба пола,65-69,Власеница,417
2013,Број,M,65-69,Власеница,184
2013,Број,Ж,65-69,Власеница,233
2013,Број,Оба пола,65-69,Сарајево-Вогошћа,834
2013,Број,M,65-69,Сарајево-Вогошћа,364
2013,Број,Ж,65-69,Сарајево-Вогошћа,470
2013,Број,Оба пола,65-69,Вукосавље,241
2013,Број,M,65-69,Вукосавље,95
2013,Број,Ж,65-69,Вукосавље,146
2013,Број,Оба пола,65-69,Завидовићи,1377
2013,Број,M,65-69,Завидовићи,634
2013,Број,Ж,65-69,Завидовићи,743
2013,Број,Оба пола,65-69,Зеница,4381
2013,Број,M,65-69,Зеница,1956
2013,Број,Ж,65-69,Зеница,2425
2013,Број,Оба пола,65-69,Зворник,2406
2013,Број,M,65-69,Зворник,1083
2013,Број,Ж,65-69,Зворник,1323
2013,Број,Оба пола,65-69,Жепче,1005
2013,Број,M,65-69,Жепче,455
2013,Број,Ж,65-69,Жепче,550
2013,Број,Оба пола,65-69,Живинице,2068
2013,Број,M,65-69,Живинице,906
2013,Број,Ж,65-69,Живинице,1162
2013,Број,Оба пола,70-74,Бања Лука,7415
2013,Број,M,70-74,Бања Лука,3177
2013,Број,Ж,70-74,Бања Лука,4238
2013,Број,Оба пола,70-74,Бановићи,521
2013,Број,M,70-74,Бановићи,209
2013,Број,Ж,70-74,Бановићи,312
2013,Број,Оба пола,70-74,Берковићи,142
2013,Број,M,70-74,Берковићи,54
2013,Број,Ж,70-74,Берковићи,88
2013,Број,Оба пола,70-74,Бихаћ,2168
2013,Број,M,70-74,Бихаћ,913
2013,Број,Ж,70-74,Бихаћ,1255
2013,Број,Оба пола,70-74,Бијељина,4756
2013,Број,M,70-74,Бијељина,2060
2013,Број,Ж,70-74,Бијељина,2696
2013,Број,Оба пола,70-74,Билећа,524
2013,Број,M,70-74,Билећа,228
2013,Број,Ж,70-74,Билећа,296
2013,Број,Оба пола,70-74,Босанска Крупа,881
2013,Број,M,70-74,Босанска Крупа,382
2013,Број,Ж,70-74,Босанска Крупа,499
2013,Број,Оба пола,70-74,Босански Петровац,454
2013,Број,M,70-74,Босански Петровац,180
2013,Број,Ж,70-74,Босански Петровац,274
2013,Број,Оба пола,70-74,Босанско Грахово,217
2013,Број,M,70-74,Босанско Грахово,97
2013,Број,Ж,70-74,Босанско Грахово,120
2013,Број,Оба пола,70-74,Братунац,647
2013,Број,M,70-74,Братунац,248
2013,Број,Ж,70-74,Братунац,399
2013,Број,Оба пола,70-74,Брчко,3359
2013,Број,M,70-74,Брчко,1459
2013,Број,Ж,70-74,Брчко,1900
2013,Број,Оба пола,70-74,Бреза,556
2013,Број,M,70-74,Бреза,245
2013,Број,Ж,70-74,Бреза,311
2013,Број,Оба пола,70-74,Брод,796
2013,Број,M,70-74,Брод,330
2013,Број,Ж,70-74,Брод,466
2013,Број,Оба пола,70-74,Бугојно,1210
2013,Број,M,70-74,Бугојно,534
2013,Број,Ж,70-74,Бугојно,676
2013,Број,Оба пола,70-74,Бусовача,516
2013,Број,M,70-74,Бусовача,217
2013,Број,Ж,70-74,Бусовача,299
2013,Број,Оба пола,70-74,Бужим,430
2013,Број,M,70-74,Бужим,178
2013,Број,Ж,70-74,Бужим,252
2013,Број,Оба пола,70-74,Цазин,1763
2013,Број,M,70-74,Цазин,781
2013,Број,Ж,70-74,Цазин,982
2013,Број,Оба пола,70-74,Сарајево-Центар,2572
2013,Број,M,70-74,Сарајево-Центар,1045
2013,Број,Ж,70-74,Сарајево-Центар,1527
2013,Број,Оба пола,70-74,Чајниче,255
2013,Број,M,70-74,Чајниче,99
2013,Број,Ж,70-74,Чајниче,156
2013,Број,Оба пола,70-74,Чапљина,1184
2013,Број,M,70-74,Чапљина,515
2013,Број,Ж,70-74,Чапљина,669
2013,Број,Оба пола,70-74,Челић,406
2013,Број,M,70-74,Челић,179
2013,Број,Ж,70-74,Челић,227
2013,Број,Оба пола,70-74,Челинац,647
2013,Број,M,70-74,Челинац,280
2013,Број,Ж,70-74,Челинац,367
2013,Број,Оба пола,70-74,Читлук,795
2013,Број,M,70-74,Читлук,336
2013,Број,Ж,70-74,Читлук,459
2013,Број,Оба пола,70-74,Дервента,1444
2013,Број,M,70-74,Дервента,625
2013,Број,Ж,70-74,Дервента,819
2013,Број,Оба пола,70-74,Добој,3679
2013,Број,M,70-74,Добој,1606
2013,Број,Ж,70-74,Добој,2073
2013,Број,Оба пола,70-74,Добој-Исток,355
2013,Број,M,70-74,Добој-Исток,157
2013,Број,Ж,70-74,Добој-Исток,198
2013,Број,Оба пола,70-74,Добој-Југ,116
2013,Број,M,70-74,Добој-Југ,54
2013,Број,Ж,70-74,Добој-Југ,62
2013,Број,Оба пола,70-74,Добретићи,68
2013,Број,M,70-74,Добретићи,29
2013,Број,Ж,70-74,Добретићи,39
2013,Број,Оба пола,70-74,Домаљевац-Шамац,219
2013,Број,M,70-74,Домаљевац-Шамац,93
2013,Број,Ж,70-74,Домаљевац-Шамац,126
2013,Број,Оба пола,70-74,Доњи Вакуф,414
2013,Број,M,70-74,Доњи Вакуф,181
2013,Број,Ж,70-74,Доњи Вакуф,233
2013,Број,Оба пола,70-74,Доњи Жабар,224
2013,Број,M,70-74,Доњи Жабар,97
2013,Број,Ж,70-74,Доњи Жабар,127
2013,Број,Оба пола,70-74,Дрвар,483
2013,Број,M,70-74,Дрвар,204
2013,Број,Ж,70-74,Дрвар,279
2013,Број,Оба пола,70-74,Фоча-ФБиХ,124
2013,Број,M,70-74,Фоча-ФБиХ,54
2013,Број,Ж,70-74,Фоча-ФБиХ,70
2013,Број,Оба пола,70-74,Фоча-РС,1052
2013,Број,M,70-74,Фоча-РС,421
2013,Број,Ж,70-74,Фоча-РС,631
2013,Број,Оба пола,70-74,Фојница,456
2013,Број,M,70-74,Фојница,200
2013,Број,Ж,70-74,Фојница,256
2013,Број,Оба пола,70-74,Гацко,377
2013,Број,M,70-74,Гацко,164
2013,Број,Ж,70-74,Гацко,213
2013,Број,Оба пола,70-74,Гламоч,294
2013,Број,M,70-74,Гламоч,134
2013,Број,Ж,70-74,Гламоч,160
2013,Број,Оба пола,70-74,Горажде,866
2013,Број,M,70-74,Горажде,361
2013,Број,Ж,70-74,Горажде,505
2013,Број,Оба пола,70-74,Горњи Вакуф-Ускопље,732
2013,Број,M,70-74,Горњи Вакуф-Ускопље,308
2013,Број,Ж,70-74,Горњи Вакуф-Ускопље,424
2013,Број,Оба пола,70-74,Грачаница,1617
2013,Број,M,70-74,Грачаница,681
2013,Број,Ж,70-74,Грачаница,936
2013,Број,Оба пола,70-74,Градачац,1350
2013,Број,M,70-74,Градачац,599
2013,Број,Ж,70-74,Градачац,751
2013,Број,Оба пола,70-74,Градишка,2391
2013,Број,M,70-74,Градишка,1059
2013,Број,Ж,70-74,Градишка,1332
2013,Број,Оба пола,70-74,Груде,790
2013,Број,M,70-74,Груде,369
2013,Број,Ж,70-74,Груде,421
2013,Број,Оба пола,70-74,Сарајево-Хаџићи,662
2013,Број,M,70-74,Сарајево-Хаџићи,289
2013,Број,Ж,70-74,Сарајево-Хаџићи,373
2013,Број,Оба пола,70-74,Хан Пијесак,185
2013,Број,M,70-74,Хан Пијесак,72
2013,Број,Ж,70-74,Хан Пијесак,113
2013,Број,Оба пола,70-74,Сарајево-Илиџа,2175
2013,Број,M,70-74,Сарајево-Илиџа,911
2013,Број,Ж,70-74,Сарајево-Илиџа,1264
2013,Број,Оба пола,70-74,Сарајево-Илијаш,593
2013,Број,M,70-74,Сарајево-Илијаш,218
2013,Број,Ж,70-74,Сарајево-Илијаш,375
2013,Број,Оба пола,70-74,Источна Илиџа,607
2013,Број,M,70-74,Источна Илиџа,253
2013,Број,Ж,70-74,Источна Илиџа,354
2013,Број,Оба пола,70-74,Источни Дрвар,2
2013,Број,M,70-74,Источни Дрвар,1
2013,Број,Ж,70-74,Источни Дрвар,1
2013,Број,Оба пола,70-74,Источни Мостар,24
2013,Број,M,70-74,Источни Мостар,10
2013,Број,Ж,70-74,Источни Мостар,14
2013,Број,Оба пола,70-74,Источни Стари Град,77
2013,Број,M,70-74,Источни Стари Град,33
2013,Број,Ж,70-74,Источни Стари Град,44
2013,Број,Оба пола,70-74,Источно Ново Сарајево,491
2013,Број,M,70-74,Источно Ново Сарајево,197
2013,Број,Ж,70-74,Источно Ново Сарајево,294
2013,Број,Оба пола,70-74,Јабланица,342
2013,Број,M,70-74,Јабланица,139
2013,Број,Ж,70-74,Јабланица,203
2013,Број,Оба пола,70-74,Јајце,991
2013,Број,M,70-74,Јајце,403
2013,Број,Ж,70-74,Јајце,588
2013,Број,Оба пола,70-74,Језеро,45
2013,Број,M,70-74,Језеро,19
2013,Број,Ж,70-74,Језеро,26
2013,Број,Оба пола,70-74,Какањ,1234
2013,Број,M,70-74,Какањ,559
2013,Број,Ж,70-74,Какањ,675
2013,Број,Оба пола,70-74,Калесија,814
2013,Број,M,70-74,Калесија,363
2013,Број,Ж,70-74,Калесија,451
2013,Број,Оба пола,70-74,Калиновик,151
2013,Број,M,70-74,Калиновик,56
2013,Број,Ж,70-74,Калиновик,95
2013,Број,Оба пола,70-74,Кисељак,791
2013,Број,M,70-74,Кисељак,327
2013,Број,Ж,70-74,Кисељак,464
2013,Број,Оба пола,70-74,Кладањ,337
2013,Број,M,70-74,Кладањ,156
2013,Број,Ж,70-74,Кладањ,181
2013,Број,Оба пола,70-74,Кључ,584
2013,Број,M,70-74,Кључ,255
2013,Број,Ж,70-74,Кључ,329
2013,Број,Оба пола,70-74,Кнежево,472
2013,Број,M,70-74,Кнежево,213
2013,Број,Ж,70-74,Кнежево,259
2013,Број,Оба пола,70-74,Коњиц,1181
2013,Број,M,70-74,Коњиц,521
2013,Број,Ж,70-74,Коњиц,660
2013,Број,Оба пола,70-74,Костајница,249
2013,Број,M,70-74,Костајница,108
2013,Број,Ж,70-74,Костајница,141
2013,Број,Оба пола,70-74,Котор Варош,700
2013,Број,M,70-74,Котор Варош,301
2013,Број,Ж,70-74,Котор Варош,399
2013,Број,Оба пола,70-74,Козарска Дубица,1093
2013,Број,M,70-74,Козарска Дубица,433
2013,Број,Ж,70-74,Козарска Дубица,660
2013,Број,Оба пола,70-74,Крешево,254
2013,Број,M,70-74,Крешево,99
2013,Број,Ж,70-74,Крешево,155
2013,Број,Оба пола,70-74,Крупа на Уни,99
2013,Број,M,70-74,Крупа на Уни,42
2013,Број,Ж,70-74,Крупа на Уни,57
2013,Број,Оба пола,70-74,Купрес-ФБиХ,229
2013,Број,M,70-74,Купрес-ФБиХ,103
2013,Број,Ж,70-74,Купрес-ФБиХ,126
2013,Број,Оба пола,70-74,Купрес-РС,44
2013,Број,M,70-74,Купрес-РС,18
2013,Број,Ж,70-74,Купрес-РС,26
2013,Број,Оба пола,70-74,Лакташи,1509
2013,Број,M,70-74,Лакташи,687
2013,Број,Ж,70-74,Лакташи,822
2013,Број,Оба пола,70-74,Ливно,1582
2013,Број,M,70-74,Ливно,701
2013,Број,Ж,70-74,Ливно,881
2013,Број,Оба пола,70-74,Лопаре,720
2013,Број,M,70-74,Лопаре,300
2013,Број,Ж,70-74,Лопаре,420
2013,Број,Оба пола,70-74,Лукавац,1739
2013,Број,M,70-74,Лукавац,736
2013,Број,Ж,70-74,Лукавац,1003
2013,Број,Оба пола,70-74,Љубиње,162
2013,Број,M,70-74,Љубиње,68
2013,Број,Ж,70-74,Љубиње,94
2013,Број,Оба пола,70-74,Љубушки,1242
2013,Број,M,70-74,Љубушки,548
2013,Број,Ж,70-74,Љубушки,694
2013,Број,Оба пола,70-74,Маглај,776
2013,Број,M,70-74,Маглај,320
2013,Број,Ж,70-74,Маглај,456
2013,Број,Оба пола,70-74,Милићи,261
2013,Број,M,70-74,Милићи,106
2013,Број,Ж,70-74,Милићи,155
2013,Број,Оба пола,70-74,Модрича,1318
2013,Број,M,70-74,Модрича,583
2013,Број,Ж,70-74,Модрича,735
2013,Број,Оба пола,70-74,Мостар,4493
2013,Број,M,70-74,Мостар,1846
2013,Број,Ж,70-74,Мостар,2647
2013,Број,Оба пола,70-74,Мркоњић Град,797
2013,Број,M,70-74,Мркоњић Град,346
2013,Број,Ж,70-74,Мркоњић Град,451
2013,Број,Оба пола,70-74,Неум,178
2013,Број,M,70-74,Неум,83
2013,Број,Ж,70-74,Неум,95
2013,Број,Оба пола,70-74,Невесиње,681
2013,Број,M,70-74,Невесиње,275
2013,Број,Ж,70-74,Невесиње,406
2013,Број,Оба пола,70-74,Нови Град,1247
